Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
549,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","Great, but skip the top floor unless..."
550,1.0,0.122,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",The best organised musuem in Africa
551,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Favorite Museum in Addis
552,0.0,0.1239,"time, hour, food, highly, spend, recommend, work, people, start, meet",A great museum about the history of the different peoples of Ethiopia
553,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",This is one of the best museums in Ethiopia
554,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
555,3.0,0.1198,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but Quite Excellent
556,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great Museum
557,2.0,0.1258,"collection, history, visit, display, local, small, content, quality, give, informative","Excellent small Museum, essential viewing"
558,1.0,0.1264,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Needs too much TLC
559,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Well done museum - worth a visit
560,4.0,0.1176,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","Besides Lucy, some great art."
561,8.0,0.1242,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very informative
562,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting museum to visit
563,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Decent museum in Meskal Square
564,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Important stop 
565,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best museum in Ethiopia 
566,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting visit
567,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Good place to learn about the Derg Regime
568,4.0,0.1242,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","OK, but confusing"
569,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",It was nice to catch up with Lucy
570,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good
571,7.0,0.1258,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Start your visit in the BASEMENT, where the interesting things are."
572,3.0,0.1198,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Amazing education
573,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",worth a visit
574,8.0,0.1384,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Top of my list of things to do in Addis!
575,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Definitely worth the visit
576,5.0,0.1296,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Very important part of history - worth a visit!
577,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Brilliant Museum
578,6.0,0.1264,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Educational
579,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lovely Lucy!
580,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lucy and anthropology are main reasons to come
581,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",best place
582,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth it for Lucy and the Basement Exhibit
583,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Amazing experience 
584,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Educational
585,2.0,0.1237,"collection, history, visit, display, local, small, content, quality, give, informative",Cheap but important museum to be visited
586,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lucy the Grand!
587,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Very informative- highlight was Lucy
588,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but interesting
589,0.0,0.1237,"time, hour, food, highly, spend, recommend, work, people, start, meet","Nice place, though focus on Lucy and antitient time"
590,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lucy is worth a visit
591,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",More to see than we had time for!
592,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",not bad
593,0.0,0.1384,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice way to spend a couple of hours
594,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting Museum
595,5.0,0.1239,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Historally unique
596,6.0,0.1368,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Good presentation of evolution of man
597,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting and good value
598,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting but shabby
599,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good museum
600,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",worth a visit
601,4.0,0.1453,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",A great case for evolution
602,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",A good overview of the history of Ethiopia
603,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",An excellent museum!
604,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting museum
605,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Fascinating photos, disturbing history"
606,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Well worth a visit
607,1.0,0.1258,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Powerful testimonies, especially from the guide who was a survivor himself"
608,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a Visit!
609,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",inspiring museum
610,1.0,0.1235,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Vital insight into fairly recent history
611,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A great place to visit!
612,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Great and informative
613,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great place
614,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit 
615,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Some amazing items, not just Lucy!"
616,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating
617,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",I Love Ethiopia
618,7.0,0.1426,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Interesting artefacts, poorly presented"
619,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",AWESOME
620,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet","A nice place to visit, but not a must-do"
621,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting
622,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Great History...Very Moving
623,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Never ever again is true always
624,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Quite interesting
625,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",good to visit
626,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A unique and must see place in Addis
627,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best Museum
628,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Interesting look at Ethiopian culture.
629,8.0,0.1264,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Some little things about the whole of Ethiopia
630,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Nice way to spend the morning
631,0.0,0.1214,"time, hour, food, highly, spend, recommend, work, people, start, meet",Beautiful grounds and wide ranging displays
632,8.0,0.1216,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Must visit place to know the real history of Ethopians
633,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",A good place.. bad memories but worth to know 
634,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative",Worth A Few Minutes
635,3.0,0.1237,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Nice try, but not extremely relevant to foreigners"
636,5.0,0.1285,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Top museum in AA
637,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Powerful & Sobering Experience
638,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Great past and present
639,3.0,0.1237,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Interesting items - surprising way of showing national treasures!
640,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A nice museum!
641,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting even if you only see Lucy
642,8.0,0.122,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Informative and nice visit
643,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a quick visit
644,0.0,0.1432,"time, hour, food, highly, spend, recommend, work, people, start, meet",Brave people
645,6.0,0.1237,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Historical & not for young people
646,8.0,0.1261,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Modern and informative museum
647,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Impressive historical overview from Ethiopia
648,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting 
649,8.0,0.1264,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Informative and educational
650,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Make sure you go!
651,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",We had an excellent guide and that made all the difference
652,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Small, Interesting Museum "
653,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Some excellent displays and videos
654,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting museum
655,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting museum
656,4.0,0.1239,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Full of information 
657,3.0,0.1264,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Getting the whole picture
658,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Good exhibit
659,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Nice small museum.
660,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",great little museum
661,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Important history
662,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth it.
663,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A True Lesson on Ethiopias Past
664,5.0,0.1176,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Amazing History
665,7.0,0.1317,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Overwhelming! A one sided view of the history? Not sure...
666,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting
667,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",A very worthwhile stop during a visit to Addis
668,5.0,0.1264,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Interesting history
669,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",One of the best museums in Addis
670,1.0,0.1255,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",A powerful exhibit that shows a side of Ethiopia many people dont know about
671,6.0,0.1282,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Great history to learn!
672,5.0,0.1261,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Full of history
673,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",loved the visit!
674,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","Interesting mix, great to see evolution "
675,0.0,0.1282,"time, hour, food, highly, spend, recommend, work, people, start, meet",Not the real thing
676,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting
677,7.0,0.1337,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Good prehistoric section poor modern history
678,6.0,0.13,"culture, learn, history, tour, art, historical, educational, presentation, year, expect","A nice mix of archaeology, art, culture, and history"
679,7.0,0.1237,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Good exhibits, but poor information given"
680,6.0,0.1261,"culture, learn, history, tour, art, historical, educational, presentation, year, expect","A must visit for your trip to Addis, inexpensive but impressive"
681,4.0,0.1282,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","Lucy, the only real highlight"
682,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
683,5.0,0.1198,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Great History - $
684,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nothing Special
685,6.0,0.1261,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Unique and interesting site to visit in Addis Ababa
686,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",A very interesting concept and a great escape from the chaotic city 
687,0.0,0.1426,"time, hour, food, highly, spend, recommend, work, people, start, meet",Green oasis with a creative touch
688,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Beautiful and relaxing space in Addis
689,7.0,0.1358,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Beautiful green space to escape urban Addis!
690,0.0,0.1237,"time, hour, food, highly, spend, recommend, work, people, start, meet",A beautiful garden to spend an afternoon in Addis Ababa
691,4.0,0.1258,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",A beautiful garden to spend an afternoon in Addis Ababa
692,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Superb stuff!
693,5.0,0.122,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Amazing history
694,0.0,0.1214,"time, hour, food, highly, spend, recommend, work, people, start, meet",Better to get it not working than getting not satisfied with showing it as a tour fuide
695,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting... 
696,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Best Gallery in the Town
697,7.0,0.1237,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Best for local modern art 
698,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Really nice gallery in Ethiopia
699,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Incredibly impressed!!
700,6.0,0.1176,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Amazing Art Gallery!!!
701,1.0,0.1264,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Astonishing Art Gallery
702,5.0,0.1285,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Beautiful historic building
703,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Fantastic Photos
704,7.0,0.1264,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",A house in busy Harar
705,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice not spectacular 
706,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Charming photo exhibition 
707,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Beautiful place
708,8.0,0.1264,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very informative 
709,1.0,0.1325,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth it! Even if it could be a little better organised.
710,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Fascinating, unique experience"
711,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Interesting museum about Ethiopian culture
712,1.0,0.122,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Dont visit without your own guide
713,4.0,0.1321,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Good overview of cultural life in Ethiopia
714,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Probably the best museum in Addis Ababa.
715,8.0,0.1239,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",An informative overview of cultural Ethiopia
716,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Definitely worth to visit 
717,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",I LOVE LUCY!
718,2.0,0.1282,"collection, history, visit, display, local, small, content, quality, give, informative","Good collection, not a great presentation "
719,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth it just for Lucy
720,5.0,0.1255,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Interesting place to learn about Ethiopian history and history of mankind
721,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",I Love Lucy
722,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Lucy 3.5 million years old!
723,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lucy is worth it
724,8.0,0.1261,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Worth the visit for Lucy’s skeleton and archaeology exhibit
725,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice museum
726,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",The museum could be so much more!
727,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Absolute must for all visitors to Addis
728,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but very interesting
729,8.0,0.1237,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Needs a refurbishment, but exhibits are interesting and well maintained!"
730,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Wonderful experience
731,2.0,0.1235,"collection, history, visit, display, local, small, content, quality, give, informative","Amazing Human Evolutionary History, But Could Use A Little Better Lighting"
732,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Educational
733,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating!
734,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Interesting and cheap
735,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
736,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Short, enjoyable visit"
737,1.0,0.1453,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Not Earth Shattering But Worth a Stop
738,8.0,0.122,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Beautiful Stones from an Ugly Workshop
739,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fabulous Ethiopian Gemstones
740,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Superb
741,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",“INTERESTING MUSEUM”
742,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Really good! 
743,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very interesting exhibits
744,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Just ok
745,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting Museum
746,8.0,0.1261,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",An excellent introduction to Ethiopias diversity.
747,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",An interesting museum
748,5.0,0.1285,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Excellent museum but requires a guide
749,1.0,0.1282,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Stumbled across this place - well worth it
750,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet","Yes, the best museum of Ethiopia"
751,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Inspiring museum
752,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",History worth exploring
753,8.0,0.1267,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Worth the visit: a sobering reminder of human atrocities inflicted to other humans.
754,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",An interesting place to visit
755,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Very moving
756,2.0,0.1384,"collection, history, visit, display, local, small, content, quality, give, informative",Intense tribute to terror victimes
757,3.0,0.1239,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",An Excellent Memorial to the Lost Loved Ones who gave all for Ethiopia!
758,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Good introduction to the recent history of Ethiopia
759,7.0,0.1216,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Amazing museum, depicting mans inhumanity to man."
760,5.0,0.1285,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Good reception
761,3.0,0.1176,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but powerful museum 
762,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth it for Lucy
763,4.0,0.141,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Great for human evolution
764,0.0,0.1237,"time, hour, food, highly, spend, recommend, work, people, start, meet",I met Lucy apparently my ancestor
765,3.0,0.1198,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Interesting but small
766,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good Museum
767,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent museum.
768,3.0,0.1258,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Very good but be prepared for graphic photos
769,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great museum
770,1.0,0.1264,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Tidy by Ethiopian standards
771,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Cultural tour of addis abba
772,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",interesting and worthwhile
773,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent
774,4.0,0.1453,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Go for Lucy. Stay for Lots More!
775,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great visit!
776,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","Although Lucy is the Main Attraction, There is Lots to See"
777,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting 
778,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",They could make much more of this!
779,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Not so many exhibits but nice drawings
780,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good visit
781,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very interesting and informative
782,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best Vegi and Vegan food in Addis
783,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",amazing place for vegan Diet.
784,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice atmosphere 
785,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great authentic and modified Ethiopian vegetarian dish with gallery
786,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",I love the place
787,0.0,0.1432,"time, hour, food, highly, spend, recommend, work, people, start, meet",Authentic Ethiopian food as it used to be
788,5.0,0.1239,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Interesting Artificats But Little Context
789,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best Museum in Addis
790,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very well done!
791,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent museum of former emperor palace
792,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a visit for the building as well as the museum
793,1.0,0.1214,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","A little bit rough and ready, but `Lucy` was worth the visit"
794,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
795,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Interesting and moving museum
796,6.0,0.1404,"culture, learn, history, tour, art, historical, educational, presentation, year, expect","""Dark Years History"" Id call it, a history youll find yourself happy to learn about but sad to know it even happened."
797,1.0,0.1198,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Interesting, may have been better with a guide"
798,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Worth a visit - you will learn much
799,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
800,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting and only 10 birr to visit as a forenji
801,1.0,0.1264,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth seeing Lucy but not much else.
802,5.0,0.1325,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Good bit of history
803,8.0,0.1261,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Interesting building but a dump. 
804,3.0,0.1242,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small & interesting 
805,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth seeing
806,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a look
807,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Enlightning and original
808,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a look
809,3.0,0.1176,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but Interesting
810,7.0,0.1237,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Patchy museum, but some worthwhile stuff"
811,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great place to meander 
812,5.0,0.1218,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Most actual and less actualised 
813,0.0,0.1214,"time, hour, food, highly, spend, recommend, work, people, start, meet",plenty to see but easily viewed in an hour or two
814,7.0,0.1237,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Must visit Museum with first Hominid and Ethiopian Art & Traditional Crafts
815,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",I loved Lucy
816,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",worth a visit
817,0.0,0.1426,"time, hour, food, highly, spend, recommend, work, people, start, meet",See Ancient Man (really woman)
