Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1443,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Beautiful Culture and Experience
1444,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Educational and Amazing
1445,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",So much history!
1446,6.0,0.1334,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Interesting and varied
1447,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Highly reccomend
1448,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Unplanned but worth it!
1449,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very interesting place
1450,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","A Beautiful Museum with Great Guides, Resourceful Library and Relaxing Garden"
1451,0.0,0.1291,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice Experience 
1452,5.0,0.15,"tour, experience, historical, display, historic, story, stop, expect, short, walk","A museum that is worth a visit and feel for every traveller travelling for pleasure, education or Pleasure"
1453,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A Nice Place To Visit
1454,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Lovely historic home
1455,4.0,0.1384,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Your own tour guide included in the price - excellent value for EAC residents
1456,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Best museum in Kenya
1457,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Old is gold
1458,2.0,0.1356,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Good Adamson paintings
1459,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Best national museum in East Africa and possibly all subsaharan Africa.
1460,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Interesting, but very old fashioned "
1461,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Excellent Museum in East Africa
1462,6.0,0.1394,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Amazing pieces of art
1463,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",An interesting museum but nothing outstanding unless you are an ornithologist/twitcher!
1464,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A nice way to spend a few hours
1465,4.0,0.1544,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",fascinating insight into the history of Nairobi
1466,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great museum to spend a few hours enjoying
1467,5.0,0.1394,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Free guided tours!
1468,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very good value
1469,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nostalgia Of Old Nairobi
1470,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Pleasant surprise
1471,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Enthusiastic Guides in Lovely Garden
1472,0.0,0.1368,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",An interesting place with a look back at the Colonial era
1473,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Great Must See historical site.
1474,5.0,0.1368,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Interesting Historical LandMark and Gorgeous Grounds
1475,2.0,0.1356,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Exquisite taste of history
1476,7.0,0.1351,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Interesting slice of Kenyan colonial history
1477,3.0,0.1587,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Worth the visit. Guides are so knowledgeable
1478,4.0,0.1422,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Funny to see when you coming from Denmark
1479,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Nice house and grounds
1480,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city","Beautiful home, excellent tour"
1481,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Interesting, if you saw Out of Africa"
1482,2.0,0.148,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap","A tropical story about real life, set in Kenya."
1483,3.0,0.1373,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Good piece of Kenyan history
1484,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","""Washington"" is the best guide"
1485,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Pleasant surprise
1486,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great to visit
1487,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good but expensive
1488,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Awesome
1489,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth a visit.
1490,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great place
1491,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Authentic - A must do while in Nairobi.
1492,4.0,0.1389,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Living warm memories
1493,2.0,0.1334,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Good for History
1494,4.0,0.1378,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Beautiful History
1495,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Amazing landmark
1496,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Memorable!!!
1497,2.0,0.1334,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",GOOD PLACE FOR HISTORY LOVERS
1498,0.0,0.1565,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A good place to spend some time when in old Town
1499,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Highlight of Old Town
1500,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Visiting old town of Mombassa
1501,7.0,0.1528,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Hire a cheap tourist guide!
1502,1.0,0.1368,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Surprisingly good animal viewing
1503,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Well worth a visit
1504,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Reviw Africa At Its Best!
1505,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice place to visit when in Nairobi
1506,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very good.
1507,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Good and informative!
1508,4.0,0.14,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Great History
1509,5.0,0.1378,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Good stop
1510,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Nice place for nice coffee
1511,1.0,0.1368,"culture, day, educational, trip, real, fan, full, worthwhile, read, half","Fun to see the real Blixen home that was used in movie ""Out of Africa"""
1512,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Lovely house 
1513,6.0,0.1356,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Thats Unique
1514,0.0,0.1557,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Visit for the early humankind exhibit
1515,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",History at its most interesting!
1516,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",National museums are worth checking out.
1517,4.0,0.1422,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Great Place to visist
1518,0.0,0.1373,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting fortress from the age of exploration
1519,5.0,0.15,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Maybe the best tourist trip Mombasa has to offer but still felt quite average ...
1520,0.0,0.14,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great time
1521,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful and Interesting. An afternoon well spent.
1522,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very interesting
1523,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","If you have any interest, its an ok visit"
1524,0.0,0.1536,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Kids love it, but kind of run-down and dusty"
1525,2.0,0.1692,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap","Small museum, great hands-on train yard."
1526,4.0,0.1422,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Disorganized but interesting
1527,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",OLD IS GOLD!!!
1528,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great place
1529,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",This was an interesting museum
1530,3.0,0.1305,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Grand Rail History & Locomotives
1531,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Small but huge
1532,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great little museum
1533,7.0,0.14,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",cultural visits
1534,5.0,0.1334,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Educative and entertaining
1535,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Beautiful snakes!
1536,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Perfectly Located
1537,5.0,0.14,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Very old and not well preserve...
1538,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
1539,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Good collection
1540,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","If you have the time, its worth the visit."
1541,4.0,0.1394,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Great collection of information
1542,4.0,0.1473,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",good human evolution exhibit
1543,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice Sunday out with Kids
1544,1.0,0.1368,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",great place to learn about early civilization
1545,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful history location
1546,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",fantastic historical site with a view
1547,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Interesting but needs a bit more love and upkeep
1548,5.0,0.1394,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Tiny and Absolutely Fabulous
1549,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Nice and interesting collection
1550,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",wonderful intro to African art
1551,7.0,0.1536,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Wonderful Collection of African Heritage Artefacts
1552,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Small but Mighty -- Dont miss it while in Nairobi
1553,2.0,0.1422,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Small but enjoyable 
1554,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very Interesting
1555,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",One of a Kind!
1556,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",great place
1557,6.0,0.1351,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Interesting - Learn about Masia people.
1558,0.0,0.1373,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A good pictoral history of Kenya
1559,6.0,0.1394,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Good rest during walk through city center
1560,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A lovely little museum
1561,6.0,0.1356,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Good Archives
1562,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",enlightening
1563,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good but could be better
1564,4.0,0.1351,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",nice place if you wanna learn smtn. about towns history
1565,4.0,0.1356,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Nice history!!
1566,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",nothing much to see
1567,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Best City Attraction
1568,6.0,0.14,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",great oudoors
1569,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",amazing place
1570,4.0,0.1351,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Decent Fort with an interesting history
1571,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful place
1572,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",nice
1573,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway","Great experience, knowledgeable guide"
1574,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",A nice step back in time
1575,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Fun to see after watching the movie!
1576,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",My kind of museum
1577,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",pretty awesome!
1578,1.0,0.14,"culture, day, educational, trip, real, fan, full, worthwhile, read, half","Nice Fort, but do not except a western kind museum"
1579,3.0,0.1587,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Barely worth a visit
1580,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting & Historical
1581,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good insight into colonial life
1582,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Inspiring
1583,1.0,0.1557,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Great way to spend half a day.
1584,4.0,0.1501,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Good insight in history of Kenya
1585,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Very informative and well thought out
1586,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good museum for rainy day
1587,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Excellent
1588,5.0,0.1394,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Not remarkable and deserving much more attention
1589,3.0,0.1309,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",To better understand Kenyan history this is a must
1590,0.0,0.1437,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great place to spend at least 2 hours
1591,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half","Educational, Informative & Interesting"
1592,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Excellent and interesting Museum 
1593,6.0,0.1373,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Interesting depiction of Kenyan history
1594,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
1595,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Fascinating cultural, historic and natural insight into Kenya"
1596,0.0,0.1439,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Where ancient man meets modern man
1597,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Excellent museum that avoids the crowds
1598,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A very interesting museum
1599,5.0,0.1394,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Detailed museum of Kenias history and more
1600,4.0,0.1378,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",A great journey through Kenyan and East African history
1601,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Excellent artifact collection
1602,2.0,0.1334,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",More like a regional museum than a national museum
1603,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Beautiful grounds and interesting history
1604,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Another visit to this wonderful place
1605,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful place
1606,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Wonderful story about this benevolent woman!
1607,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice historical museum
1608,0.0,0.1378,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A must visit especially if first time in Nairobi
1609,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",great place to visit
1610,5.0,0.14,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Do the free tour!
1611,6.0,0.1422,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",OK for max 2 hours
1612,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very So-So
1613,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great place to understand Kenya
1614,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting & enlightening... 
1615,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth a visit
1616,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Interesting, but not much"
1617,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Worth the trip
1618,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
1619,2.0,0.1587,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Small but perfectly formed
1620,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting place to spend an hour or two
1621,6.0,0.1507,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Amazing ride down the road to humankind origins 
1622,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Lovely place to visit
1623,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting if you are interested
1624,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Quite interesting
1625,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting place
1626,5.0,0.1368,"tour, experience, historical, display, historic, story, stop, expect, short, walk","An interesting story, an amazingly restful place"
1627,3.0,0.1458,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Out of Africa authors home is beautiful
1628,1.0,0.1394,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Worth the Trip
1629,3.0,0.141,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",A piece of (literary) history
1630,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A nice place to visit
1631,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
1632,0.0,0.1422,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Totally Brilliant
1633,7.0,0.1445,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Great personal guide and authentic surroundings
1634,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting 
1635,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",nice and pleasant garden
1636,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting Museum if you like Karen Blixen
1637,2.0,0.1394,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Strong woman
1638,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Interesting piece of Kenyan history.
1639,5.0,0.1313,"tour, experience, historical, display, historic, story, stop, expect, short, walk",A really good experience
1640,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nothing special 
1641,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A Fort to Guard the Old Town
1642,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great
1643,2.0,0.1557,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Timeless Priceless Education
1644,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Amazing historical site
1645,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great. A must-see
1646,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice fort
1647,5.0,0.1373,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Landmark of first European presence in Kenya 
1648,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Great place to visit
1649,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Beautiful House with a beautiful lawn.
1650,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Interesting story!
1651,0.0,0.14,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Loved my time there!
1652,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Wonderful to See
1653,7.0,0.1452,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",if you want authentic this is not a cultural experience
1654,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Nice place to visit
1655,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",CULTURAL HOTSPOT
1656,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting way to spend an afternoon
1657,7.0,0.1394,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",For a cultural experience
1658,4.0,0.1394,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",Great variation of things to see
1659,0.0,0.1368,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Only worth it if you really, really have time (and money) on your hands"
1660,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Quite interesting! Must Go!!
1661,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Interesting but needs better infrastructure.
1662,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",An excellent museum
1663,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
1664,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A dream come true for me
1665,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",Better than the Film!
1666,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Good tour!
1667,2.0,0.1458,"history, small, movie, early, bit, surprisingly, woman, set, alive, cheap",Beautiful Step into History
1668,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",The love of Nature In Karen Blixen Museum
1669,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting
1670,6.0,0.1394,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Great overview of history in Kenya
1671,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",One of the best Ive seen
1672,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",History at its best!
1673,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Good Little Museum
1674,1.0,0.1422,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",Interesting Day Out
1675,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A Useful Preview
1676,7.0,0.1422,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Nice collection
1677,4.0,0.1334,"history, bird, local, make, lot, human, insight, tribe, information, unexpected",If you love history
1678,3.0,0.1394,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",It was a amazing experience to see the old rain
1679,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth it!
1680,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",AWESOME
1681,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Priceless
1682,6.0,0.1416,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Good way to learn about African art
1683,0.0,0.1394,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Amazing photo exhibition
1684,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",exquisite
1685,3.0,0.1422,"worth, afternoon, piece, view, home, spot, snake, stay, property, city",The film was better
1686,0.0,0.1587,"time, spend, experience, exhibit, kid, back, location, family, past, maintain","Expensive, but a nice location"
1687,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting!
1688,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Fascinating and inspiring
1689,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Ok visit with an excellent guide
1690,5.0,0.1356,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Nice experience
1691,0.0,0.1368,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",A good short visit combined with other local attractions
1692,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",An interesting visit
1693,5.0,0.1422,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Somehow I was expecting something more...
1694,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Interesting House Museum
1695,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Worth a visit
1696,6.0,0.1528,"informative, hour, art, show, introduction, overview, gem, life, natural, cool",Glimpse of natural history & culture of East Africa
1697,0.0,0.1389,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",An interesting visit. A french translation for the kids could have been a plus.
1698,7.0,0.1368,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Good conservation history and nature
1699,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Pretty Interesting
1700,5.0,0.1334,"tour, experience, historical, display, historic, story, stop, expect, short, walk",Always a great experience
1701,7.0,0.1969,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",The Finest Collection - The museum is still offering the best n terms of finest collections.
1702,1.0,0.1368,"culture, day, educational, trip, real, fan, full, worthwhile, read, half",A real gem in the middle of Nairobi
1703,7.0,0.1453,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway","Mixed bag: Beautiful specimens, outstanding bird collection and discriminating staff."
1704,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",They can do better!
1705,7.0,0.1378,"collection, cultural, guide, learn, dance, ground, visit, tourist, highly, railway",Great place to learn about Kenya
1706,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Anthropology buffs love this
1707,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Very nice museum
1708,0.0,0.125,"time, spend, experience, exhibit, kid, back, location, family, past, maintain",Only if you are really into Karen Blixen
1709,1.0,0.1548,"culture, day, educational, trip, real, fan, full, worthwhile, read, half","Unless you are a die hard fan of Out of Africa, feel free to skip this one"
